term,idf
файл,0.820981
файловый,2.525729
факс,4.60517
факт,1.272966
фактически,2.040221
фактический,3.506558
факто,2.302585
фактор,1.203973
факторинг,4.60517
фактура,4.60517
факультет,3.218876
фальтингс,4.60517
фамилия,2.995732
фамипий,4.60517
фанатизм,4.60517
фанера,4.60517
фановый,4.60517
фантазийный,4.60517
фантазировать,3.912023
фантазия,3.218876
фантаст,3.506558
фантастика,2.813411
фантастический,2.65926
фармацевтический,3.218876
фарфоровый,3.912023
фас,2.813411
фасад,3.912023
фаска,4.60517
фастовца,4.60517
фастфуд,4.60517
фатальный,4.60517
фау,4.60517
фбр,4.60517
фбу,4.60517
фгк,4.60517
фев,2.302585
февраль,1.660731
федеральный,1.514128
федерация,2.65926
федотов,4.60517
фейк,3.506558
фейковый,4.60517
фейл,4.60517
фейсбук,4.60517
фейсконтроль,3.506558
феномен,3.218876
ферма,2.995732
ферментативный,4.60517
фермер,3.912023
фермерский,4.60517
феррари,4.60517
феррат,4.60517
фестиваль,3.912023
фетиш,4.60517
фз,2.525729
фиаско,4.60517
фига,3.912023
фигня,4.60517
фигура,4.60517
фигурант,4.60517
фигурирование,4.60517
фигурировать,3.506558
фигурный,4.60517
фидбэк,4.60517
физ,4.60517
физик,3.912023
физика,2.302585
физиологический,3.912023
физиология,4.60517
физически,2.995732
физический,1.237874
физлицо,2.995732
фикс,3.912023
фиксила,4.60517
фиксинг,4.60517
фиксировать,1.89712
фиксироваться,3.912023
фиксит,3.912023
филантроп,4.60517
филдовский,3.912023
филиальный,4.60517
филипп,3.912023
филолог,3.912023
филоненко,4.60517
философ,3.912023
философия,2.302585
философский,3.506558
фильм,2.040221
фильтр,1.514128
фильтрация,2.65926
фильтровать,3.912023
фильтроваться,4.60517
фимка,4.60517
фина,3.218876
финал,1.89712
финальный,2.65926
финанс,4.60517
финансирование,1.966113
финансировать,3.912023
финансист,4.60517
финансово,3.912023
финансовый,1.427116
финансы,1.386294
финдира,4.60517
финляндия,4.60517
финмодель,3.912023
финн,4.60517
финский,4.60517
финтех,2.813411
финуниверситет,4.60517
фио,3.912023
фирма,2.525729
фирменный,3.506558
фискальный,3.912023
фитнес,3.912023
фича,1.832581
фишинга,3.912023
фишинговый,3.506558
фишка,2.813411
флаг,2.65926
флагман,4.60517
флагманский,3.218876
флажок,4.60517
фламинго,4.60517
флант,3.912023
флешка,3.912023
флорида,4.60517
флот,3.218876
флоу,4.60517
флэта,4.60517
флёша,4.60517
фнс,3.218876
фоить,4.60517
фокус,2.525729
фокусироваться,4.60517
фоллоу,3.912023
фольга,4.60517
фон,1.427116
фонд,2.120264
фондовый,3.912023
фоновый,3.506558
форекс,4.60517
форк,3.218876
форкайт,4.60517
форма,1.171183
формализация,4.60517
формализованный,3.506558
формализовать,3.912023
формализоваться,4.60517
формально,2.407946
формальность,3.912023
формальный,2.407946
формат,0.967584
форматирование,4.60517
форматтер,4.60517
формирование,2.407946
формировать,1.714798
формироваться,2.120264
формошлёпный,4.60517
формула,2.207275
формулировать,3.506558
формулировка,2.302585
форс,4.60517
фортуна,4.60517
форум,2.302585
фосагро,4.60517
фотка,3.912023
фото,1.609438
фотоаппарат,4.60517
фотограмметрический,4.60517
фотограф,2.995732
фотографировать,4.60517
фотографический,4.60517
фотография,2.302585
фотокамера,4.60517
фотокорреспондент,4.60517
фотон,4.60517
фоторезист,4.60517
фоторепортаж,4.60517
фототехник,3.912023
фотошоп,3.506558
фпк,4.60517
фрагмент,2.65926
фрагментировать,4.60517
фраза,1.89712
фразовый,4.60517
фракция,3.912023
франкинштейн,4.60517
франклый,4.60517
франциско,4.60517
франция,3.218876
француз,4.60517
французский,3.912023
франшиза,4.60517
фреза,3.912023
фрезерный,4.60517
фрезеровать,4.60517
фрезеровщик,4.60517
фрейм,4.60517
фреймворк,1.832581
фреймитя,4.60517
фридрих,4.60517
фриланс,2.813411
фрилансер,3.218876
фронт,3.506558
фронтальный,4.60517
фронтенд,2.65926
фронтендер,2.995732
фронтер,4.60517
фронтереть,4.60517
фронтирный,4.60517
фронтовой,4.60517
фрп,4.60517
фрукт,4.60517
фрэнк,4.60517
фсб,4.60517
фстэк,2.525729
фтех,4.60517
фугасный,4.60517
фудзь,4.60517
фулла,4.60517
фултайм,4.60517
фундамент,2.995732
фундаментально,2.813411
фундаментальный,2.525729
функционал,1.966113
функциональность,3.506558
функциональный,2.407946
функционирование,2.65926
функционировать,3.912023
функция,0.733969
фура,3.912023
футболка,3.912023
футуристика,4.60517
футуристический,4.60517
футурология,4.60517
фучко,3.912023
фюзеляж,3.506558
фёдор,3.506558
х,1.89712
хаб,3.912023
хаба,0.261365
хабаровск,3.912023
хабаровский,4.60517
хаббловский,4.60517
хаббнуть,4.60517
хабра,0.235722
хабрачеловек,4.60517
хаброжитель,3.912023
хабром,3.912023
хадверной,4.60517
хайп,2.207275
хайпарк,4.60517
хайповать,4.60517
хайповый,3.506558
хайповыя,3.506558
хайстекс,4.60517
хак,2.65926
хакасия,4.60517
хакатон,4.60517
хакер,2.65926
хакерский,4.60517
хаки,4.60517
халат,4.60517
халва,4.60517
халявщик,4.60517
халяль,4.60517
хамить,4.60517
хамский,4.60517
хамство,4.60517
ханин,4.60517
ханипот,3.912023
хант,3.912023
хаодун,4.60517
хаос,1.427116
хаотический,4.60517
хаотичный,2.525729
хара,4.60517
характер,2.207275
характеризовать,4.60517
характеризоваться,3.912023
